customer_id,age,region,customer_type,total_purchases,total_spent,avg_purchase_value,satisfaction_score,account_status,referral_source
394,73,Northeast,Bronze,10,2327.05,98.41,4.3,Active,Social Media
395,50,Southwest,Platinum,26,9852.04,464.86,2.8,Active,Online
396,41,Northeast,Gold,22,8353.49,83.65,3.3,Suspended,Advertisement
397,69,Southeast,Silver,32,152.62,404.42,3.2,Inactive,Social Media
398,28,Midwest,Bronze,79,6168.37,217.88,3.3,Active,Online
399,66,Midwest,Bronze,91,2559.1,101.14,3.8,Active,Online
400,25,West,Bronze,91,1043.77,207.17,3.5,Active,Referral
401,53,Southeast,Bronze,37,7056.0,118.56,2.1,Active,Referral
402,55,Midwest,Silver,54,1316.06,76.64,3.2,Active,Store
403,57,West,Platinum,69,4437.41,127.19,2.0,Active,Referral
404,37,Southeast,Silver,41,6321.65,435.03,3.4,Inactive,Store
405,79,Midwest,Silver,28,5544.95,61.91,2.7,Active,Referral
406,52,Northeast,Silver,33,9776.29,486.54,1.2,Active,Online
407,65,Southwest,Gold,56,7857.43,12.45,3.9,Active,Online
408,79,Southeast,Bronze,2,7741.93,332.54,2.1,Active,Referral
409,42,West,Silver,5,3555.95,429.69,4.7,Inactive,Referral
410,52,Southeast,Gold,47,83.95,467.64,2.1,Inactive,Store
411,42,West,Gold,63,7344.11,80.55,5.0,Active,Social Media
412,46,Southeast,Platinum,12,9997.32,352.12,2.9,Active,Online
413,35,West,Gold,35,4058.79,62.6,1.1,Active,Referral
414,63,Midwest,Bronze,78,9855.18,182.78,1.3,Active,Online
415,35,Northeast,Silver,69,1417.08,368.64,1.3,Inactive,Advertisement
416,19,Midwest,Bronze,32,2965.12,179.53,1.2,Active,Store
417,71,Northeast,Silver,75,1707.27,163.55,2.1,Active,Store
418,52,Midwest,Silver,56,4751.76,66.87,2.3,Inactive,Referral
419,33,Midwest,Silver,54,7969.81,42.55,1.4,Active,Online
420,78,Southeast,Platinum,12,3406.62,66.49,2.8,Inactive,Online
421,58,Southwest,Silver,96,9062.29,438.98,2.5,Active,Store
422,53,West,Bronze,50,5448.3,15.49,3.5,Active,Advertisement
423,50,West,Bronze,91,4654.24,349.5,1.8,Active,Online
424,21,West,Gold,52,7870.36,386.63,4.7,Inactive,Store
425,50,Northeast,Bronze,35,1014.43,288.27,3.1,Inactive,Referral
426,31,West,Bronze,4,7737.52,368.08,3.5,Active,Store
427,38,West,Bronze,24,2429.52,329.61,1.2,Active,Store
428,65,Southeast,Silver,80,2808.13,233.22,3.2,Inactive,Online
429,37,Midwest,Bronze,36,5994.54,197.53,2.5,Suspended,Store
430,73,West,Platinum,18,9019.34,471.25,4.7,Inactive,Online
431,25,Southwest,Platinum,34,5784.07,486.25,4.5,Active,Store
432,24,West,Platinum,33,6489.49,329.12,3.6,Inactive,Online
433,20,Northeast,Bronze,53,7765.95,106.68,4.1,Active,Online
434,34,Northeast,Platinum,45,2593.25,229.47,3.6,Active,Online
435,50,Northeast,Platinum,5,8272.34,253.3,1.1,Active,Social Media
436,65,West,Platinum,82,4179.6,381.41,3.8,Suspended,Online
437,29,Southeast,Silver,0,1756.56,337.21,1.7,Inactive,Referral
438,76,Southwest,Gold,70,3501.18,262.26,3.7,Active,Online
439,68,West,Bronze,33,2461.31,343.38,1.0,Active,Online
440,39,Southeast,Gold,55,2287.14,21.79,2.2,Active,Store
441,72,Southeast,Bronze,82,2825.63,390.55,3.1,Inactive,Social Media
442,39,West,Bronze,96,1809.31,113.7,2.3,Active,Advertisement
443,63,West,Platinum,25,6677.02,331.64,3.8,Inactive,Advertisement
444,47,Southeast,Silver,41,5799.92,65.85,3.1,Active,Online
445,55,Southeast,Bronze,90,6484.42,66.09,4.8,Inactive,Online
446,55,Southeast,Platinum,37,3437.25,27.47,2.4,Active,Referral
447,62,West,Platinum,25,7697.33,456.01,3.9,Active,Social Media
448,68,Southeast,Bronze,98,1296.09,306.23,4.3,Active,Referral
449,71,Northeast,Gold,58,5711.37,187.36,2.0,Active,Store
450,25,West,Bronze,83,2754.53,396.01,4.0,Active,Store
451,44,Northeast,Bronze,23,5276.1,316.78,2.6,Active,Online
452,44,Midwest,Bronze,20,3236.37,313.84,1.5,Active,Store
453,51,West,Bronze,59,7905.12,248.65,1.0,Active,Online
454,38,Midwest,Bronze,89,8912.72,13.88,4.0,Active,Referral
455,47,Southeast,Bronze,19,7425.81,136.65,1.7,Inactive,Referral
456,50,Southeast,Platinum,5,1755.84,63.45,1.2,Active,Referral
457,45,Southwest,Silver,66,2748.67,334.58,3.0,Active,Online
458,64,Southeast,Gold,9,9193.58,131.82,2.4,Inactive,Social Media
459,50,Midwest,Gold,11,4372.2,230.58,3.8,Inactive,Social Media
460,22,Southeast,Bronze,96,9411.8,183.18,1.4,Active,Social Media
461,77,West,Platinum,21,3924.52,80.17,1.5,Active,Referral
462,78,Southeast,Gold,61,9517.75,479.6,2.6,Inactive,Online
463,65,Southwest,Bronze,60,9257.39,467.38,3.1,Active,Online
464,36,Southeast,Bronze,79,6605.27,51.46,4.3,Active,Store
465,21,Midwest,Gold,16,88.27,415.41,3.3,Active,Referral
466,52,Midwest,Gold,9,4003.35,249.3,4.6,Active,Online
467,66,Southeast,Gold,11,9112.35,389.13,1.9,Active,Referral
468,34,Midwest,Bronze,82,8851.1,84.07,3.4,Active,Store
469,61,Midwest,Bronze,39,1873.88,74.81,3.6,Active,Online
470,45,Southwest,Silver,22,3991.82,446.47,3.9,Active,Advertisement
471,47,West,Silver,39,8355.1,449.93,5.0,Active,Store
472,46,Southwest,Bronze,73,5778.78,238.3,2.9,Active,Online
473,63,Northeast,Bronze,73,8472.99,436.38,2.5,Inactive,Referral
474,70,Southwest,Silver,49,8265.67,337.05,4.4,Active,Online
475,23,Southeast,Gold,9,9074.82,100.65,1.7,Active,Online
476,52,West,Bronze,93,1172.21,171.19,1.1,Active,Online
477,77,Southeast,Silver,3,1452.15,76.67,2.8,Active,Store
478,58,Northeast,Gold,0,828.09,389.23,2.0,Inactive,Store
479,54,West,Platinum,42,9352.69,492.77,2.6,Active,Online
480,41,Midwest,Bronze,82,4751.62,277.73,4.9,Active,Store
481,46,Southwest,Bronze,4,643.25,331.37,2.4,Active,Advertisement
482,66,Southeast,Platinum,93,3215.3,375.59,3.8,Active,Store
483,63,Northeast,Bronze,89,3514.13,119.89,2.0,Inactive,Advertisement
484,70,Midwest,Gold,33,8095.6,174.64,2.2,Active,Referral
485,48,Southwest,Silver,65,7354.77,212.04,2.0,Inactive,Referral
486,52,Midwest,Bronze,23,6893.87,301.35,3.3,Active,Referral
487,77,Southwest,Silver,13,218.64,426.74,1.9,Active,Advertisement
488,50,West,Silver,40,9106.96,134.56,3.9,Inactive,Referral
489,69,Midwest,Silver,41,2155.55,240.74,3.7,Active,Advertisement
490,80,Midwest,Bronze,12,6290.61,378.25,2.7,Active,Referral
491,78,Midwest,Platinum,28,618.19,52.82,1.1,Active,Online
492,38,West,Silver,64,815.26,261.32,1.1,Active,Online
493,49,Northeast,Silver,45,95.77,80.75,3.1,Inactive,Online
494,40,Southwest,Gold,33,5659.28,274.18,4.4,Active,Online
495,50,Midwest,Silver,62,6293.8,386.23,3.4,Active,Store
496,20,West,Gold,3,504.62,126.1,2.7,Inactive,Referral
497,35,Northeast,Platinum,27,2904.85,426.24,4.5,Active,Store
498,42,Southwest,Bronze,82,8514.54,174.05,1.8,Inactive,Social Media
499,59,West,Silver,0,1013.08,103.48,2.4,Active,Advertisement
500,48,Southwest,Platinum,35,2165.47,238.01,3.3,Inactive,Online
501,71,Midwest,Bronze,12,4243.91,439.28,2.2,Active,Online
502,75,Northeast,Bronze,4,8422.74,43.78,5.0,Inactive,Referral
503,20,West,Platinum,96,2548.49,170.51,2.8,Active,Online
504,57,Northeast,Gold,13,9971.37,330.05,1.2,Active,Online
505,63,Midwest,Platinum,79,3552.62,185.21,1.7,Active,Store
506,41,Northeast,Bronze,31,3864.49,44.7,3.1,Active,Store
507,67,Northeast,Bronze,49,1221.06,172.68,3.2,Active,Social Media
508,49,Southeast,Bronze,26,6801.98,412.27,4.9,Active,Advertisement
509,64,Northeast,Silver,34,2434.65,484.34,3.4,Suspended,Referral
510,39,Southwest,Silver,2,6288.68,29.49,3.7,Active,Advertisement
511,40,West,Bronze,3,2231.58,288.95,1.9,Inactive,Online
512,19,Southeast,Bronze,6,3878.72,61.6,1.4,Active,Social Media
513,80,West,Silver,76,8566.72,343.39,3.4,Active,Referral
514,44,West,Silver,2,7389.06,13.87,4.5,Active,Advertisement
515,59,Midwest,Bronze,80,1545.91,17.22,3.3,Active,Online
516,19,Midwest,Platinum,58,6077.08,390.67,2.8,Active,Store
517,43,Southeast,Bronze,73,6286.41,46.47,3.3,Inactive,Referral
518,34,Midwest,Gold,0,905.68,159.54,2.9,Suspended,Referral
519,57,Midwest,Gold,27,4658.06,479.44,1.6,Active,Online
520,50,Midwest,Silver,58,2606.68,492.77,4.0,Active,Store
521,26,West,Bronze,52,4671.3,89.09,3.1,Active,Online
522,60,Southeast,Bronze,9,7770.71,284.84,2.6,Active,Referral
523,71,West,Gold,70,1582.6,283.98,3.2,Active,Online
524,65,Southwest,Bronze,2,1233.04,231.67,2.0,Suspended,Store
525,56,West,Gold,6,2693.16,463.1,2.7,Inactive,Online
526,46,Southwest,Platinum,8,9522.75,379.48,3.5,Suspended,Store
527,59,Northeast,Platinum,98,7478.24,384.62,1.9,Active,Advertisement
528,72,Northeast,Silver,89,194.56,142.09,4.0,Active,Advertisement
529,43,Southwest,Gold,68,4010.05,222.82,3.1,Active,Online
530,52,Southwest,Platinum,12,2573.98,248.84,4.4,Active,Online
531,67,West,Bronze,93,6381.45,156.47,4.4,Inactive,Online
532,42,Southwest,Bronze,39,4592.92,56.46,3.0,Inactive,Social Media
533,41,Southeast,Bronze,61,9644.99,71.92,1.8,Active,Online
534,30,Northeast,Bronze,61,2189.78,98.53,3.9,Active,Online
535,77,Northeast,Gold,9,5878.56,109.79,2.7,Active,Online
536,75,Southwest,Silver,86,7002.1,128.71,3.4,Active,Social Media
537,24,Midwest,Gold,10,8255.64,135.18,1.4,Active,Advertisement
538,74,Midwest,Gold,75,4069.71,233.3,3.5,Active,Social Media
539,53,Southwest,Silver,61,6869.22,259.69,2.5,Active,Social Media
540,62,Southeast,Silver,76,3032.01,161.35,2.3,Inactive,Store
541,37,Midwest,Bronze,55,4354.76,454.58,4.9,Inactive,Referral
542,18,Southwest,Gold,48,8956.27,281.04,2.7,Active,Store
543,25,Southeast,Silver,15,9499.08,395.86,3.7,Active,Online
544,63,Southeast,Silver,72,7188.17,462.88,3.5,Active,Online
545,33,West,Bronze,73,3743.52,89.94,1.4,Active,Store
546,31,Southeast,Platinum,92,8200.58,219.66,4.0,Active,Referral
547,29,Midwest,Platinum,8,258.67,222.27,2.3,Inactive,Referral
548,68,Midwest,Silver,32,1027.46,183.69,4.2,Active,Social Media
549,40,Southwest,Silver,87,6613.74,14.36,3.4,Active,Store
550,32,Southwest,Gold,34,2912.49,409.83,2.3,Active,Social Media
551,45,Southeast,Bronze,74,9513.86,64.66,2.4,Active,Referral
552,51,Northeast,Bronze,38,4360.61,497.79,3.9,Active,Online
553,19,West,Silver,76,4293.65,388.75,3.2,Active,Online
554,49,Northeast,Bronze,86,6780.8,294.2,3.7,Active,Online
555,40,Southeast,Silver,24,7675.69,85.76,1.6,Active,Online
556,80,Southeast,Silver,79,4755.59,262.54,4.1,Suspended,Online
557,39,Northeast,Bronze,55,2140.01,137.94,2.3,Active,Online
558,68,West,Bronze,47,7733.09,133.64,3.5,Active,Online
559,42,Northeast,Bronze,84,3203.51,416.47,1.5,Active,Referral
560,75,Southwest,Bronze,9,1751.11,196.52,2.3,Active,Store
561,80,Midwest,Silver,40,6316.4,230.85,3.6,Active,Social Media
562,79,Southwest,Silver,82,904.54,423.05,2.1,Active,Online
563,78,Midwest,Platinum,98,9713.53,53.02,4.5,Active,Social Media
564,39,Southeast,Bronze,58,6323.97,301.36,3.6,Active,Online
565,75,West,Gold,27,9858.96,293.33,4.5,Active,Advertisement
566,75,Northeast,Bronze,40,3388.93,218.36,2.6,Active,Online
567,39,West,Silver,65,9712.05,416.59,1.1,Suspended,Social Media
568,66,Northeast,Silver,50,1455.62,472.02,3.3,Active,Online
569,69,Southwest,Silver,61,406.95,238.01,2.4,Suspended,Advertisement
570,59,Southwest,Gold,29,329.84,233.51,2.8,Active,Social Media
571,23,Northeast,Bronze,39,4648.7,256.01,3.7,Active,Referral
572,32,West,Bronze,39,830.04,364.33,3.8,Inactive,Referral
573,71,Northeast,Gold,68,5121.68,337.35,1.1,Active,Online
574,60,Southeast,Bronze,61,3275.01,119.19,4.1,Active,Online
575,77,Southwest,Bronze,14,3356.29,41.31,3.0,Active,Online
576,54,Southeast,Bronze,99,6356.09,475.13,3.2,Active,Referral
577,50,Southwest,Bronze,2,1630.98,137.92,2.2,Suspended,Online
578,25,Southwest,Silver,23,7665.53,322.91,2.7,Active,Referral
579,70,Midwest,Silver,40,5820.31,415.93,3.8,Suspended,Store
580,77,Southeast,Bronze,62,9149.45,157.14,4.1,Active,Referral
581,61,Southeast,Bronze,47,3648.41,321.36,2.5,Active,Online
582,61,Midwest,Gold,60,9827.15,62.87,3.8,Active,Referral
583,22,West,Gold,47,5758.28,485.27,2.0,Active,Online
584,56,Southeast,Platinum,46,9734.02,38.5,4.3,Active,Referral
585,21,Northeast,Platinum,55,270.61,224.71,3.4,Active,Referral
586,23,Midwest,Platinum,75,7279.76,273.04,4.1,Active,Referral
587,62,Southeast,Gold,7,8166.22,397.34,2.9,Inactive,Referral
588,49,West,Silver,77,531.73,69.35,1.9,Inactive,Social Media
589,69,Southeast,Bronze,17,5789.7,226.0,2.7,Active,Advertisement
590,47,Southwest,Silver,83,8019.42,156.86,2.5,Inactive,Social Media
591,64,Northeast,Bronze,22,5610.39,162.89,2.3,Inactive,Online
592,52,Midwest,Gold,68,638.14,391.61,1.8,Active,Online
593,72,Southwest,Silver,64,6934.47,12.68,4.0,Active,Store
594,57,West,Silver,45,605.97,377.05,1.3,Active,Advertisement
595,69,Southwest,Bronze,65,8174.69,407.1,4.6,Inactive,Online
596,33,Southwest,Silver,79,430.34,451.67,1.7,Active,Social Media
597,30,West,Bronze,68,1373.97,317.17,4.9,Active,Store
598,67,Southwest,Bronze,21,2751.08,173.39,5.0,Active,Advertisement
599,77,Midwest,Bronze,64,6333.65,219.35,2.6,Active,Online
600,59,Southeast,Bronze,11,9763.59,485.17,5.0,Active,Referral
601,47,Southwest,Silver,18,1178.23,441.78,4.5,Active,Referral
602,36,Midwest,Silver,21,1427.08,237.13,1.3,Active,Store
603,34,Southeast,Gold,54,3688.7,472.1,4.8,Active,Store
604,73,Southeast,Silver,61,8362.19,413.25,1.2,Active,Advertisement
605,80,Southwest,Bronze,50,4672.31,451.53,1.7,Active,Social Media
606,36,Midwest,Platinum,47,3216.11,344.66,3.3,Inactive,Online
607,45,Southwest,Silver,16,5612.04,430.25,1.3,Active,Referral
608,75,West,Silver,12,2605.23,446.97,1.6,Active,Referral
609,72,Southeast,Silver,27,4011.6,55.09,4.8,Active,Advertisement
610,43,Southwest,Gold,66,3326.05,482.96,5.0,Inactive,Referral
611,54,Southeast,Bronze,4,8041.41,173.47,4.2,Active,Store
612,43,Midwest,Bronze,99,9242.56,225.55,3.1,Active,Online
613,70,Northeast,Gold,59,7595.72,398.03,4.6,Inactive,Store
614,79,Southwest,Bronze,14,4390.84,335.8,1.4,Active,Online
615,40,Southwest,Gold,80,5043.35,447.6,4.8,Active,Store
616,80,Southeast,Silver,43,1250.74,206.28,2.4,Active,Social Media
617,26,Midwest,Silver,45,7468.65,192.91,4.4,Active,Online
618,29,West,Gold,28,5964.76,25.53,3.7,Active,Referral
619,70,Midwest,Bronze,67,9024.4,236.74,4.8,Active,Advertisement
620,18,Southwest,Gold,95,2006.11,364.79,4.5,Inactive,Online
621,75,West,Platinum,48,7597.26,157.58,4.6,Active,Online
622,75,Midwest,Silver,42,6846.72,236.74,3.5,Active,Referral
623,18,Northeast,Platinum,67,2658.46,117.5,4.3,Active,Social Media
624,64,Southeast,Bronze,76,6673.79,388.67,4.0,Active,Store
625,51,Midwest,Gold,19,9243.73,39.65,1.6,Active,Referral
626,49,Midwest,Bronze,17,9184.36,355.64,3.6,Active,Online
627,79,Northeast,Bronze,63,7196.27,195.68,1.6,Suspended,Advertisement
628,71,Southwest,Bronze,48,480.73,30.38,4.5,Active,Referral
629,65,Southeast,Bronze,41,8722.64,428.2,1.3,Active,Online
630,42,Midwest,Bronze,100,6577.79,248.98,4.9,Active,Referral
631,57,West,Platinum,11,3104.34,303.67,2.6,Inactive,Referral
632,62,Midwest,Gold,88,1872.5,368.7,1.7,Inactive,Referral
633,70,Southeast,Bronze,93,1162.04,330.99,4.7,Inactive,Store
634,18,Midwest,Bronze,78,502.37,368.12,1.2,Active,Social Media
635,33,Northeast,Gold,35,7541.03,383.52,2.9,Inactive,Online
636,78,Midwest,Bronze,7,2358.43,298.68,4.1,Active,Referral
637,56,Midwest,Bronze,27,242.53,189.16,2.3,Active,Referral
638,80,West,Silver,85,3972.71,129.14,3.1,Active,Online
639,22,Northeast,Silver,59,4826.07,452.42,3.8,Inactive,Social Media
640,39,Northeast,Bronze,48,1692.3,485.26,4.8,Inactive,Online
641,46,Midwest,Gold,37,440.48,185.25,1.4,Inactive,Online
642,72,West,Silver,79,1891.25,65.03,1.6,Inactive,Online
643,20,Midwest,Bronze,57,6791.03,119.04,3.0,Active,Online
644,29,Midwest,Platinum,4,822.44,338.63,2.7,Inactive,Online
645,43,Southeast,Silver,45,5550.37,94.74,2.6,Active,Referral
646,33,Southeast,Bronze,97,1464.12,392.26,2.2,Active,Store
647,68,West,Bronze,74,1956.89,462.28,3.2,Active,Online
648,54,Southwest,Bronze,1,3930.78,482.19,4.5,Inactive,Social Media
649,39,Southeast,Silver,88,1008.25,14.57,1.6,Suspended,Referral
650,74,Southwest,Bronze,24,1732.04,479.5,1.9,Active,Store
651,46,Northeast,Silver,0,3489.52,372.7,3.7,Active,Online
652,31,Southeast,Bronze,94,3296.69,51.18,1.2,Active,Referral
653,45,Southeast,Silver,68,7492.71,213.47,3.7,Active,Online
654,22,West,Gold,39,747.82,353.02,2.3,Active,Online
655,64,Southwest,Silver,67,8604.51,478.78,2.4,Active,Referral
656,66,Southeast,Silver,68,8162.32,90.43,2.6,Active,Referral
657,47,Southeast,Platinum,68,7659.92,72.59,2.4,Active,Online
658,63,West,Silver,15,3093.72,241.45,4.4,Active,Store
659,79,West,Bronze,53,8228.82,484.37,4.8,Active,Online
660,69,Southwest,Silver,62,1828.02,485.98,3.2,Active,Online
661,22,Northeast,Gold,17,1244.09,121.68,3.3,Inactive,Referral
662,29,Northeast,Bronze,16,449.56,166.48,1.3,Active,Store
663,33,Midwest,Bronze,98,9393.1,454.94,3.9,Inactive,Advertisement
664,43,Southeast,Silver,81,3080.11,370.07,3.3,Active,Referral
665,43,Southwest,Silver,3,9176.18,486.44,1.2,Active,Referral
666,65,Southeast,Gold,94,2726.14,447.64,1.8,Suspended,Online
667,38,Southwest,Bronze,94,9075.66,115.4,1.8,Active,Social Media
668,56,Southwest,Bronze,8,9039.29,382.27,1.7,Active,Online
669,53,Southwest,Platinum,30,9236.76,33.8,3.6,Inactive,Store
670,50,Southeast,Bronze,4,4961.53,410.74,4.7,Active,Advertisement
671,79,West,Bronze,99,8659.46,304.76,4.1,Active,Social Media
672,47,Southeast,Silver,15,9507.66,478.49,2.9,Active,Store
673,54,Southwest,Gold,41,3246.17,480.42,2.6,Active,Store
674,40,Midwest,Gold,40,4188.74,34.9,2.5,Active,Referral
675,75,Northeast,Platinum,79,7192.4,88.66,3.4,Active,Online
676,27,Southwest,Bronze,83,3003.6,247.26,2.4,Active,Social Media
677,71,Midwest,Bronze,29,7538.09,440.95,1.9,Inactive,Referral
678,22,West,Bronze,25,738.92,409.08,3.4,Suspended,Store
679,53,Southwest,Gold,48,5234.98,482.54,2.6,Active,Referral
680,51,Midwest,Silver,30,1223.13,312.86,1.1,Active,Online
681,69,Southwest,Bronze,49,2933.23,135.72,1.1,Inactive,Social Media
682,48,Southeast,Gold,14,2586.25,22.3,2.1,Active,Referral
683,27,Midwest,Bronze,51,8389.32,119.23,3.0,Active,Social Media
684,75,Southeast,Silver,37,1935.17,340.88,2.4,Active,Advertisement
685,36,Southeast,Gold,37,8084.48,463.87,1.1,Inactive,Social Media
686,75,Midwest,Bronze,59,7939.6,167.24,1.9,Active,Online
687,49,Northeast,Bronze,19,4988.83,439.1,1.4,Suspended,Social Media
688,18,Midwest,Bronze,98,2338.43,203.5,4.8,Inactive,Referral
689,73,Northeast,Bronze,86,2268.96,161.05,2.3,Active,Online
690,22,Southwest,Bronze,43,4649.25,259.33,1.1,Inactive,Online
691,62,Southwest,Silver,88,88.09,226.71,3.6,Active,Online
692,21,Midwest,Bronze,62,5313.51,457.76,1.9,Active,Online
693,33,Southwest,Platinum,49,9527.8,239.45,3.3,Active,Online
694,41,West,Bronze,21,1547.07,145.89,1.6,Inactive,Advertisement
695,33,Southeast,Bronze,71,5733.46,422.86,4.9,Inactive,Social Media
696,72,Southeast,Bronze,53,9617.79,499.39,4.9,Active,Store
697,19,Northeast,Gold,8,8605.22,327.6,3.6,Active,Online
698,66,Southwest,Silver,14,8503.8,132.73,3.8,Active,Online
699,45,Northeast,Gold,47,8218.5,127.02,2.7,Active,Referral
700,49,Southeast,Gold,19,3090.24,38.28,4.8,Suspended,Store
701,44,Southeast,Platinum,34,8906.17,47.87,2.7,Inactive,Advertisement
702,37,Southwest,Gold,100,9413.4,458.34,2.0,Inactive,Social Media
703,41,West,Bronze,66,4957.92,57.28,1.5,Inactive,Social Media
704,29,West,Gold,59,3545.71,247.33,1.8,Active,Online
705,67,Southwest,Platinum,97,4142.29,352.08,3.3,Active,Online
706,52,Southwest,Platinum,33,3342.06,426.67,2.0,Active,Online
707,77,Northeast,Bronze,99,2124.18,93.92,3.6,Active,Online
708,50,Southwest,Silver,98,6184.48,224.51,2.5,Inactive,Social Media
709,50,West,Bronze,72,5625.97,133.23,4.5,Active,Advertisement
710,78,Southwest,Bronze,93,4625.85,135.35,3.2,Inactive,Referral
711,68,Northeast,Gold,53,958.45,158.88,3.5,Inactive,Social Media
712,60,Northeast,Platinum,89,7968.93,297.69,3.2,Inactive,Online
713,54,Northeast,Silver,11,1749.34,18.12,4.5,Active,Store
714,29,Northeast,Gold,87,1145.62,210.3,1.3,Active,Referral
715,20,Midwest,Bronze,18,6230.71,101.55,1.3,Active,Online
716,18,Southwest,Bronze,79,3986.44,483.89,3.8,Inactive,Social Media
717,50,Southeast,Silver,25,598.08,295.54,4.1,Inactive,Online
718,57,Southwest,Bronze,22,3555.68,435.37,2.7,Active,Referral
719,27,Midwest,Gold,32,7717.8,105.89,2.4,Active,Store
720,60,Northeast,Bronze,56,6152.49,406.91,2.1,Inactive,Referral
721,61,Midwest,Silver,29,3627.86,213.24,1.9,Active,Social Media
722,46,West,Silver,22,1918.05,97.07,4.6,Suspended,Social Media
723,30,West,Bronze,73,6317.96,383.01,2.2,Active,Online
724,29,Southwest,Platinum,35,8875.55,383.39,3.6,Inactive,Referral
725,48,Southwest,Silver,94,6462.73,497.99,4.1,Active,Referral
726,63,Southeast,Silver,85,8129.04,392.66,1.1,Active,Referral
727,19,Southeast,Gold,42,5215.28,81.18,1.1,Active,Referral
728,78,West,Bronze,65,7179.71,168.05,2.3,Inactive,Online
729,68,Northeast,Gold,52,8962.27,231.35,3.8,Active,Social Media
730,67,Midwest,Bronze,86,7731.79,72.06,2.0,Active,Online
731,52,Southeast,Bronze,98,9098.54,396.14,1.0,Active,Online
732,40,Southeast,Platinum,59,4311.4,268.08,2.2,Inactive,Store
733,34,Northeast,Gold,36,9042.2,472.78,1.4,Active,Store
734,43,Northeast,Bronze,60,6215.67,298.76,1.9,Active,Advertisement
735,25,Southwest,Silver,95,8700.49,266.22,2.3,Active,Store
736,46,Midwest,Platinum,52,393.77,45.0,1.5,Active,Referral
737,43,Northeast,Bronze,11,6578.52,83.18,3.8,Active,Advertisement
738,27,Southeast,Bronze,34,8479.75,426.27,2.0,Active,Referral
739,43,Southeast,Silver,66,1742.02,495.43,3.6,Inactive,Social Media
740,79,West,Bronze,97,6617.87,213.44,3.4,Active,Referral
741,51,Northeast,Bronze,37,8249.55,406.94,4.6,Active,Online
742,68,Southwest,Gold,23,2879.49,317.52,1.4,Active,Store
743,58,Midwest,Bronze,80,4052.46,479.94,1.9,Active,Referral
744,24,Southwest,Gold,39,5695.18,126.69,4.5,Active,Referral
